at,payloadSizeBytes,frameType
31063,955,B
31072,861,B
31095,4116,P
31101,559,B
31141,5127,P
31147,1061,B
31161,959,B
31199,779,B
31264,3137,P
31285,783,B
31497,24799,I
31517,2884,P
31526,728,B
31532,656,B
31537,425,B
31573,4923,P
31581,695,B
31610,592,B
31661,489,B
31719,4186,P
31746,835,B
31780,641,B
31819,459,B
31888,4060,P
31933,3639,P
32109,24128,I
32129,2574,P
32133,386,B
32138,332,B
32141,199,B
32194,5287,P
32199,484,B
32233,204,B
32302,3244,P
32345,2900,P
32387,4443,P
32403,464,B
32451,169,B
32518,5033,P
32526,384,B
32733,23578,I
32749,2152,P
32755,373,B
32770,1813,P
32802,4192,P
32807,421,B
32816,159,B
32884,2512,P
32925,2544,P
32963,2361,P
32992,293,P
33034,289,P
33082,2386,P
33133,3377,P
33173,2193,P
33327,18704,I
33358,4060,P
33363,250,B
33367,272,B
33378,1115,B
33426,3678,P
33475,4687,P
33530,5635,P
33564,4574,P
33579,1849,P
33635,2555,P
33667,2374,P
33704,1685,P
33741,1154,P
33783,1427,P
