at,payloadSizeBytes,frameType
72225,3836,P
72311,3539,P
72374,4052,P
72763,22163,I
72828,3255,P
72867,3101,P
72971,5599,P
73011,2632,P
73054,2299,P
73342,15889,I
73549,11653,P
73590,2805,P
73632,2476,P
73671,2428,P
73713,2198,P
73755,2346,P
73796,1995,P
73838,2316,P
73899,3426,P
73922,1423,P
74227,17218,I
74273,2421,P
74312,2668,P
74371,2833,P
74417,2416,P
74476,3485,P
74542,3422,P
74581,2793,P
74955,20714,I
74994,2473,P
75034,2232,P
75075,2235,P
75139,3517,P
75178,2535,P
75242,3355,P
75282,2582,P
75323,2275,P
75696,20796,I
75715,1720,P
75756,1731,P
75775,1809,P
75822,2096,P
75881,3334,P
75920,1890,P
75965,2423,P
76003,2493,P
76045,2324,P
76088,1987,P
76150,3734,P
76210,3719,P
76274,3412,P
76665,21875,I
76707,2606,P
76749,2429,P
76791,2368,P
76829,2093,P
76871,2296,P
76894,2017,P
76953,2478,P
76973,1986,P
77018,1584,P
77058,2572,P
77097,2760,P
77285,9752,I
77594,17875,P
77632,2882,P
77698,3379,P
77716,735,P
78129,23430,I
78150,998,P
78235,5539,P
78358,6471,P
78419,3479,P
78812,21866,I
78851,2957,P
78955,5505,P
79059,5990,P
79142,4747,P
79534,22412,I
79595,3032,P
79637,3026,P
79700,3611,P
79803,5064,P
79845,2716,P
80213,20494,I
80279,3522,P
80299,2190,P
80377,3610,P
80443,3564,P
80502,4377,P
80835,18047,I
80894,4247,P
80980,3860,P
81019,3191,P
81103,4207,P
81164,3650,P
81451,16574,I
81537,4677,P
81596,2598,P
81635,2436,P
81681,2636,P
81740,3724,P
81780,2284,P
81825,2152,P
81865,2773,P
81904,1713,P
82212,17737,I
82298,4581,P
82337,2623,P
82382,2428,P
82422,2274,P
82482,3432,P
82566,4113,P
82836,16186,I
82939,4828,P
82999,3724,P
83063,4055,P
83144,4173,P
83208,4135,P
83288,4568,P
83373,3946,P
83431,3703,P
83517,5255,P
83576,2977,P
83616,2386,P
83805,11106,I
84033,12676,P
84092,3244,P
84153,3226,P
84216,3290,P
84256,3164,P
84670,23562,I
84713,1742,P
84812,5521,P
84937,7058,P
84979,2267,P
85390,23650,I
85455,3565,P
85514,3230,P
85559,2989,P
85597,2034,P
85618,1259,P
85662,2300,P
85682,1210,P
85887,11583,I
86156,15217,P
86197,2495,P
