at,payloadSizeBytes,frameType
27784,662,B
27820,3501,P
27848,986,B
27890,841,B
27929,695,B
27998,4553,P
28016,1123,B
28055,929,B
28096,795,B
28157,3332,P
28180,873,B
28368,22494,I
28393,3225,P
28402,1062,B
28410,791,B
28418,775,B
28454,4772,P
28475,1365,B
28514,782,B
28552,749,B
28628,5229,P
28638,1238,B
28679,765,B
28716,702,B
28777,2962,P
28806,921,B
29001,23488,I
29022,2873,P
29031,1001,B
29038,680,B
29088,6972,P
29099,1269,B
29108,831,B
29134,841,B
29212,5444,P
29224,1080,B
29259,813,B
29325,3768,P
29347,677,B
29412,4238,P
29429,657,B
29608,20751,I
29626,2209,P
29632,549,B
29667,4630,P
29675,866,B
29683,671,B
29741,3529,P
29758,698,B
29826,3863,P
29840,622,B
29923,5914,P
29933,1013,B
29969,725,B
30014,746,B
30060,2146,P
30248,23028,I
30273,3254,P
30280,693,B
30288,680,B
30295,607,B
30331,4990,P
30347,744,B
30383,655,B
30428,618,B
30505,5486,P
30514,1024,B
30552,819,B
30597,738,B
30651,3386,P
30678,639,B
30872,22685,I
30889,2093,P
30898,889,B
30903,545,B
30910,671,B
30957,4803,P
30972,932,B
31009,753,B
31055,672,B
31119,4015,P
31140,1078,B
31180,886,B
31221,785,B
31278,2942,P
31304,807,B
31504,23455,I
31518,1742,P
31526,853,B
31534,659,B
31540,680,B
31572,3367,P
31598,1001,B
31634,778,B
31679,680,B
31746,4260,P
31773,1040,B
31800,842,B
31846,655,B
31897,2799,P
31929,768,B
32120,22069,I
32137,2226,P
32145,817,B
32153,720,B
32158,599,B
32194,3468,P
32218,921,B
32262,775,B
32303,608,B
32369,4042,P
32390,850,B
32430,890,B
32471,684,B
32539,4389,P
32554,801,B
32746,22780,I
32761,2165,P
32771,850,B
32777,683,B
32784,659,B
32826,3745,P
32843,1001,B
32886,824,B
32926,683,B
32995,4070,P
33016,1159,B
33055,865,B
33097,769,B
33152,2846,P
33179,764,B
33374,22621,I
33392,2213,P
33400,801,B
33406,656,B
33413,646,B
33452,3915,P
33473,997,B
33512,780,B
33553,658,B
33618,3929,P
33639,936,B
33680,849,B
33721,688,B
33774,2958,P
33801,705,B
34010,21620,I
34035,2118,P
34047,781,B
34056,598,B
34064,590,B
34107,3787,P
34121,948,B
34141,727,B
34180,685,B
34259,4108,P
34272,993,B
34306,855,B
34347,596,B
34416,3018,P
34428,733,B
34705,22820,I
34726,1860,P
34738,819,B
34747,616,B
34755,619,B
34791,3225,P
34804,912,B
34815,740,B
34825,526,B
34887,4355,P
34898,929,B
34934,827,B
34969,659,B
35050,4016,P
35059,714,B
35325,22665,I
35349,2150,P
35360,814,B
35370,669,B
35379,626,B
35419,3676,P
35432,913,B
35444,776,B
35454,616,B
35506,4104,P
35517,966,B
35555,770,B
35598,574,B
35664,2863,P
35683,767,B
35945,22340,I
35971,2246,P
35982,860,B
35991,650,B
36000,598,B
36042,3769,P
36056,1052,B
36067,749,B
36076,655,B
36131,3740,P
36146,1235,B
36184,888,B
36224,745,B
36293,3348,P
36306,787,B
36576,22395,I
36597,1843,P
36608,839,B
36617,619,B
36625,526,B
36668,3886,P
36681,887,B
36692,702,B
36701,593,B
36756,3925,P
36767,913,B
36806,690,B
36847,595,B
36916,3135,P
36931,700,B
37204,23015,I
37228,1992,P
37239,893,B
37248,596,B
37257,557,B
37290,2947,P
37303,929,B
37313,695,B
37322,653,B
37384,4101,P
37395,836,B
37432,756,B
37471,604,B
37548,4131,P
37559,786,B
37841,23829,I
37860,1680,P
37872,836,B
37881,613,B
37890,593,B
37933,3958,P
37944,788,B
37955,679,B
37965,610,B
38013,4402,P
38025,873,B
38057,783,B
38098,667,B
38158,2748,P
38183,788,B
38453,22920,I
38476,2058,P
38487,748,B
38497,635,B
38505,539,B
38539,3031,P
38551,998,B
38562,687,B
38572,722,B
38629,3857,P
38643,982,B
38682,768,B
38725,722,B
38791,3409,P
38804,787,B
39077,22568,I
39101,2149,P
39113,814,B
39121,624,B
39130,563,B
39176,4045,P
39187,820,B
39197,642,B
39206,637,B
39257,3964,P
39267,858,B
39307,649,B
39347,609,B
39411,2841,P
39428,725,B
39701,22454,I
39723,1887,P
39732,535,B
39741,586,B
39749,497,B
39782,2915,P
39793,866,B
39804,679,B
39814,646,B
39875,3719,P
39891,787,B
39931,701,B
39970,607,B
40048,4069,P
40057,715,B
40339,23645,I
40360,1897,P
40371,658,B
40378,565,B
40386,488,B
40426,3568,P
40437,779,B
40447,528,B
40456,550,B
40507,3823,P
40518,906,B
40556,640,B
40598,570,B
40660,3021,P
40681,654,B
40964,23691,I
40989,2225,P
41002,1004,B
41011,615,B
41020,618,B
41066,4133,P
41082,1228,B
41092,828,B
41105,777,B
41148,3784,P
41164,1313,B
41179,873,B
41220,786,B
41294,3553,P
41306,871,B
41589,23759,I
41617,2370,P
41629,935,B
41639,718,B
41648,620,B
41683,3147,P
41697,978,B
41707,712,B
41716,561,B
41760,3793,P
41773,858,B
41806,634,B
41848,519,B
41918,3707,P
41932,798,B
42195,21975,I
42221,2288,P
42234,827,B
42243,652,B
42252,577,B
42283,2891,P
42295,718,B
42304,657,B
42314,615,B
42376,3367,P
42388,800,B
42431,709,B
42472,567,B
42553,4446,P
42562,568,B
42826,22556,I
42849,1972,P
42860,867,B
42868,555,B
42878,631,B
42909,2728,P
42921,738,B
42930,580,B
42939,547,B
43003,3528,P
43014,687,B
43056,676,B
43097,530,B
43164,3042,P
43180,573,B
43438,21189,I
43460,1903,P
43470,727,B
43478,492,B
43487,613,B
43525,3385,P
43544,1507,B
43558,809,B
