at,payloadSizeBytes,frameType
109160,22353,I
109172,2162,P
109184,860,B
109196,572,B
109197,520,B
109222,2262,P
109235,1017,B
109261,943,B
109273,6794,P
109316,2453,P
109367,4651,P
109391,2346,B
109404,1473,B
109416,1653,B
109428,1228,B
109440,868,B
109466,2790,P
109478,1284,B
109503,5776,P
109516,880,B
109516,621,B
109527,446,B
109553,1515,B
109839,22315,I
109854,2057,P
109895,2610,P
109908,1240,B
109920,1177,B
109945,2707,P
109958,1626,B
109982,1295,B
110008,2446,P
110033,2567,P
110057,2968,P
110069,3420,P
110191,3771,I
110241,2456,P
110317,14481,P
110329,366,B
110330,294,B
110330,238,B
110330,1753,B
110354,284,B
110381,162,B
110408,291,B
110450,4006,P
110463,484,B
110463,410,B
110463,7542,P
110474,1291,B
110488,928,B
110502,173,B
110502,698,B
110526,2045,P
110537,837,B
110538,3284,P
110576,3585,P
110588,3686,P
110612,2112,B
110625,1440,B
110691,3890,P
110692,564,B
110705,424,B
110706,181,B
110758,4099,P
110772,466,B
110772,3224,P
110810,3036,P
110810,980,B
110821,11443,P
110821,160,B
110821,2715,P
110835,382,B
111105,22692,I
111119,1195,P
111119,384,B
111119,232,B
111131,208,B
111143,1280,P
111156,841,P
111168,618,P
111180,4327,P
111194,519,B
111194,445,B
111194,309,B
111282,657,P
111294,8200,P
111295,620,B
111306,625,B
111306,523,B
111321,668,P
111364,1340,P
111364,441,B
111364,287,B
111379,236,B
111379,1915,P
111379,386,B
111379,423,B
111390,227,B
111390,992,P
111429,2902,P
111429,655,P
111442,671,P
111454,1176,P
111727,23031,I
111764,3054,P
111764,396,B
111791,2721,P
111802,486,B
111802,204,B
111826,2381,P
111841,417,B
111852,1822,P
111864,2703,P
111915,1962,P
111915,3156,P
111940,22680,I
111963,3272,P
112275,19022,I
112313,3641,P
112313,758,B
112325,399,B
112326,8216,P
112326,655,B
112338,623,B
112338,317,B
112352,362,B
112352,581,P
112364,529,B
112364,491,B
112365,257,B
112446,4856,P
112461,967,B
112461,626,B
112474,527,B
112548,7044,P
112562,1147,B
112562,832,B
112587,3791,P
112599,520,B
112636,3439,P
112636,507,B
112674,595,B
112686,3344,P
112711,3278,P
113010,21802,I
113036,2177,P
113061,1903,P
113072,1982,P
113127,3852,P
113127,1013,B
113143,572,B
113155,601,B
113168,2102,P
113196,2016,P
113221,1855,P
113245,2146,P
113257,1921,P
113270,5213,P
113270,851,B
113308,3273,P
113408,3763,P
113408,5796,P
113420,517,B
113420,237,B
113669,21275,I
113694,2208,P
113707,2055,P
113732,2093,P
113770,3416,P
113782,636,B
113824,4072,P
113836,1047,B
113837,531,B
113849,424,B
113878,2551,P
113891,494,B
113918,2924,P
113918,487,B
113930,336,B
113955,3418,P
113979,3836,P
113980,502,B
114212,20732,I
114226,1449,P
114240,532,B
114240,286,B
114240,255,B
114392,13504,P
114403,1315,B
114403,201,B
114416,631,B
114428,1367,P
114479,1300,P
114492,4242,P
114492,707,B
114504,539,B
114504,302,B
114545,1538,P
114572,2499,P
114828,23394,I
114866,3553,P
114891,1424,B
114891,823,B
114906,929,B
114961,4491,P
114973,1460,B
114987,927,B
115001,830,B
115038,3230,P
115076,4120,P
115087,1429,B
115101,828,B
115101,724,B
115125,3114,P
115125,525,B
115137,22893,I
115175,819,B
115176,3650,P
115188,595,B
115213,1954,P
115213,564,B
115226,913,B
115226,531,B
115240,321,B
115251,1496,P
115524,23516,I
115561,3575,P
115574,1267,B
115574,702,B
115588,802,B
115642,4242,P
115657,1546,B
115669,1318,B
115723,4402,P
115735,1469,B
115748,1092,B
115759,800,B
115797,3318,P
115822,3235,P
115872,3448,P
115897,2415,P
115911,1711,P
116183,23464,I
