at,ptsMs,latencyMs,frameType
29757,1125916,6224,B
29797,1125958,6222,B
29840,1126000,6224,P
29888,1126041,6229,B
29927,1126083,6227,P
29964,1126125,6223,B
30007,1126166,6223,P
30054,1126208,6229,P
30092,1126250,6225,I
30131,1126291,6223,B
30175,1126333,6225,P
30215,1126375,6224,B
30263,1126416,6229,P
30300,1126458,6226,B
30340,1126500,6224,B
30384,1126541,6225,P
30422,1126583,6223,B
30472,1126625,6230,P
30513,1126666,6229,B
30551,1126708,6226,B
30591,1126750,6225,B
30640,1126791,6232,P
30678,1126833,6228,P
30713,1126875,6222,I
30760,1126916,6226,B
30800,1126958,6226,B
30839,1127000,6223,B
30888,1127041,6230,P
30924,1127083,6224,B
30968,1127125,6226,B
31008,1127166,6225,B
31048,1127208,6224,P
31097,1127250,6231,B
31135,1127291,6227,B
31174,1127333,6224,B
31216,1127375,6225,P
31258,1127416,6225,B
31305,1127458,6230,P
31344,1127500,6228,I
31383,1127541,6224,B
31422,1127583,6223,B
31470,1127625,6229,B
31510,1127666,6226,P
31552,1127708,6228,B
31592,1127750,6225,P
31631,1127791,6222,B
31680,1127833,6230,P
31716,1127875,6225,B
31759,1127916,6226,B
31800,1127958,6225,P
31848,1128000,6232,B
31889,1128041,6231,P
31928,1128083,6229,P
31965,1128125,6224,I
32007,1128166,6223,B
32052,1128208,6227,B
32090,1128250,6224,B
32131,1128291,6222,P
32173,1128333,6224,B
32215,1128375,6224,B
32262,1128416,6229,P
32298,1128458,6224,B
32343,1128500,6227,B
32385,1128541,6227,B
32424,1128583,6225,P
32468,1128625,6227,B
32507,1128666,6224,P
32548,1128708,6223,P
32593,1128750,6226,I
32631,1128791,6223,B
32679,1128833,6229,P
32721,1128875,6229,B
32760,1128916,6227,P
32800,1128958,6225,B
32840,1129000,6224,P
32880,1129041,6222,B
32928,1129083,6229,P
32966,1129125,6225,B
33006,1129166,6223,P
33057,1129208,6232,B
33088,1129250,6222,P
33136,1129291,6228,B
33176,1129333,6227,P
33215,1129375,6224,I
33264,1129416,6231,B
33302,1129458,6228,P
