at,payloadSizeBytes,frameType
77629,2496,P
77702,2673,P
77769,3247,P
77793,532,B
77794,465,B
77891,3876,P
77965,3976,P
78066,342,B
78151,381,B
78151,256,B
78227,401,B
78486,659,B
78537,452,B
78537,626,B
78561,22600,I
78586,584,B
78636,2752,P
78710,3782,P
78762,553,B
78822,614,B
78846,3580,P
78899,1012,B
78947,4360,P
79046,4402,P
79097,2676,P
79123,667,B
79182,513,B
79382,953,B
79458,650,B
79517,614,B
79541,609,B
79619,565,B
79717,22100,I
79769,2964,P
79795,507,B
79852,504,B
79877,686,B
79929,4864,P
80029,4688,P
80106,3126,P
80236,590,B
80261,390,B
80315,524,B
80364,572,B
80467,516,B
80573,650,B
80597,453,B
80676,663,B
80724,22803,I
80749,1224,P
80828,723,B
80934,437,B
80934,286,B
80961,160,B
80961,7601,P
80985,321,B
81038,2446,P
81087,474,B
81112,2897,P
81164,400,B
81164,2265,P
81216,309,B
81242,2469,P
81242,893,P
81294,487,B
81323,294,B
81401,567,B
81477,411,B
81502,419,B
81633,687,B
81658,477,B
81710,419,B
81788,18911,I
81812,801,B
81839,1882,P
81864,593,B
81941,3782,P
81971,649,B
82021,2983,P
82099,2123,P
82126,741,B
82305,748,B
82331,631,B
82385,623,B
82410,533,B
82464,477,B
82590,554,B
82665,19893,I
82747,2506,P
82772,711,B
82800,1055,P
82904,772,B
82928,727,B
83081,759,B
83133,677,B
83189,859,B
83290,15457,P
83291,245,P
83341,954,B
83419,938,B
83549,911,B
83679,983,B
83704,10402,I
83780,2144,P
83859,3123,P
83966,3440,P
83990,817,B
84067,3806,P
84195,608,B
84222,694,B
84326,810,B
84402,9501,P
84455,891,B
84505,3885,P
84585,426,B
84609,334,B
84688,177,B
84713,407,B
84764,163,B
84817,429,B
84920,163,B
85025,21502,I
85075,1759,P
85126,2650,P
85206,2976,P
85257,3035,P
85333,3737,P
85798,20979,I
85849,2533,P
85926,3078,P
85980,2695,P
86081,3784,P
86135,3251,P
86598,20545,I
86675,3045,P
86727,2819,P
86780,2558,P
86909,5191,P
86983,4333,P
87061,3269,P
87088,299,B
87088,154,B
87148,160,B
87173,425,B
87173,245,B
87173,192,B
87278,563,B
87278,390,B
87406,243,B
87406,608,B
87602,20912,I
87677,3132,P
87742,650,B
87742,395,B
87767,571,B
87792,416,B
87792,2683,P
87866,2908,P
87940,3685,P
88041,215,B
88041,5331,P
88104,761,B
88132,577,B
88132,490,B
88404,544,B
88468,329,B
88468,272,B
88493,204,B
