at,payloadSizeBytes,frameType
29902,4154,P
29929,3382,P
30108,24394,I
30125,2932,P
30133,545,B
30133,435,B
30133,293,B
30183,6632,P
30193,730,B
30193,544,B
30194,357,B
30246,6095,P
30246,975,B
30254,702,B
30255,400,B
30287,4247,P
30296,773,B
30467,24252,I
30485,2103,P
30494,1277,P
30512,2191,P
30522,931,B
30530,556,B
30531,621,B
30547,2718,P
30564,1219,B
30565,878,B
30572,762,B
30606,4790,P
30614,1457,B
30622,915,B
30632,880,B
30812,24265,I
30839,3827,P
30847,1266,B
30856,847,B
30864,985,B
30890,4254,P
30907,1453,B
30907,861,B
30914,785,B
30950,4191,P
30958,1360,B
30967,925,B
30967,922,B
31001,4476,P
31011,912,B
31191,24358,I
31216,3541,P
31224,1447,B
31233,967,B
31240,942,B
31268,4414,P
31286,1668,B
31294,1110,B
31303,1026,B
31337,4801,P
31345,1563,B
31354,1133,B
31361,978,B
31397,4403,P
31406,939,B
31578,24125,I
31604,3405,P
31612,1460,B
31621,949,B
31628,972,B
31662,4382,P
31668,1396,B
31676,1123,B
31685,906,B
31725,5374,P
31738,1430,B
31751,1040,B
31792,817,B
31857,4249,P
31867,978,B
32085,24817,I
32114,3463,P
32124,1399,B
32124,830,B
32130,776,B
32163,4387,P
32177,1642,B
32210,1071,B
32241,902,B
32322,5115,P
32337,1443,B
32369,1194,B
32409,899,B
32471,3772,P
32491,965,B
32710,24465,I
32735,3002,P
32743,1129,B
32744,718,B
32750,808,B
32783,4458,P
32797,1388,B
32834,904,B
32865,844,B
32946,5052,P
32962,1523,B
33004,1202,B
33042,1027,B
33102,3891,P
33128,1244,B
33338,24294,I
33364,3278,P
33373,1437,B
33382,1034,B
33384,796,B
33419,4637,P
33429,1229,B
33457,935,B
33501,821,B
33564,4712,P
33587,1216,B
33627,1162,B
33659,921,B
33728,3641,P
33744,927,B
33885,24646,I
33885,2953,P
33885,1131,B
